group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t2_p4,,,495592177.0,ns,1
argon2id,hash,m524288_t2_p4,,,492910432.0,ns,1
argon2id,hash,m524288_t2_p4,,,500179239.0,ns,1
argon2id,hash,m524288_t2_p4,,,504719541.0,ns,1
argon2id,hash,m524288_t2_p4,,,502915135.0,ns,1
argon2id,hash,m524288_t2_p4,,,508870875.0,ns,1
argon2id,hash,m524288_t2_p4,,,498367328.0,ns,1
argon2id,hash,m524288_t2_p4,,,498930604.0,ns,1
argon2id,hash,m524288_t2_p4,,,497698142.0,ns,1
argon2id,hash,m524288_t2_p4,,,503347435.0,ns,1
