group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m393216_t1_p1,,,611731063.0,ns,3
argon2id,verify,m393216_t1_p1,,,613298612.0,ns,3
argon2id,verify,m393216_t1_p1,,,613429057.0,ns,3
argon2id,verify,m393216_t1_p1,,,613050290.0,ns,3
argon2id,verify,m393216_t1_p1,,,614539884.0,ns,3
argon2id,verify,m393216_t1_p1,,,610968998.0,ns,3
argon2id,verify,m393216_t1_p1,,,611009950.0,ns,3
argon2id,verify,m393216_t1_p1,,,611904008.0,ns,3
argon2id,verify,m393216_t1_p1,,,612628489.0,ns,3
argon2id,verify,m393216_t1_p1,,,612233979.0,ns,3
