group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m507904_t3_p8,,,683698348.0,ns,1
argon2id,verify,m507904_t3_p8,,,679829846.0,ns,1
argon2id,verify,m507904_t3_p8,,,681548272.0,ns,1
argon2id,verify,m507904_t3_p8,,,679815871.0,ns,1
argon2id,verify,m507904_t3_p8,,,679943640.0,ns,1
argon2id,verify,m507904_t3_p8,,,680404626.0,ns,1
argon2id,verify,m507904_t3_p8,,,683154960.0,ns,1
argon2id,verify,m507904_t3_p8,,,681175143.0,ns,1
argon2id,verify,m507904_t3_p8,,,679133901.0,ns,1
argon2id,verify,m507904_t3_p8,,,680395620.0,ns,1
