group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m376832_t3_p1,,,977674568.0,ns,2
argon2id,hash,m376832_t3_p1,,,989799241.0,ns,2
argon2id,hash,m376832_t3_p1,,,983281745.0,ns,2
argon2id,hash,m376832_t3_p1,,,984587106.0,ns,2
argon2id,hash,m376832_t3_p1,,,980491877.0,ns,2
argon2id,hash,m376832_t3_p1,,,982853002.0,ns,2
argon2id,hash,m376832_t3_p1,,,985937022.0,ns,2
argon2id,hash,m376832_t3_p1,,,988525492.0,ns,2
argon2id,hash,m376832_t3_p1,,,981412816.0,ns,2
argon2id,hash,m376832_t3_p1,,,992770716.0,ns,2
