group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m376832_t3_p2,,,989105783.0,ns,2
argon2id,hash,m376832_t3_p2,,,988584362.0,ns,2
argon2id,hash,m376832_t3_p2,,,995426201.0,ns,2
argon2id,hash,m376832_t3_p2,,,988477345.0,ns,2
argon2id,hash,m376832_t3_p2,,,986375761.0,ns,2
argon2id,hash,m376832_t3_p2,,,987364222.0,ns,2
argon2id,hash,m376832_t3_p2,,,986853300.0,ns,2
argon2id,hash,m376832_t3_p2,,,987092316.0,ns,2
argon2id,hash,m376832_t3_p2,,,990774141.0,ns,2
argon2id,hash,m376832_t3_p2,,,988084494.0,ns,2
