group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m655360_t2_p4,,,632377103.0,ns,1
argon2id,hash,m655360_t2_p4,,,627113465.0,ns,1
argon2id,hash,m655360_t2_p4,,,629273775.0,ns,1
argon2id,hash,m655360_t2_p4,,,626049639.0,ns,1
argon2id,hash,m655360_t2_p4,,,625046733.0,ns,1
argon2id,hash,m655360_t2_p4,,,630797035.0,ns,1
argon2id,hash,m655360_t2_p4,,,641491724.0,ns,1
argon2id,hash,m655360_t2_p4,,,627093288.0,ns,1
argon2id,hash,m655360_t2_p4,,,633372630.0,ns,1
argon2id,hash,m655360_t2_p4,,,633782331.0,ns,1
