group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m901120_t3_p2,,,1244448055.0,ns,1
argon2id,verify,m901120_t3_p2,,,1241950563.0,ns,1
argon2id,verify,m901120_t3_p2,,,1244806084.0,ns,1
argon2id,verify,m901120_t3_p2,,,1243863907.0,ns,1
argon2id,verify,m901120_t3_p2,,,1244950151.0,ns,1
argon2id,verify,m901120_t3_p2,,,1242369252.0,ns,1
argon2id,verify,m901120_t3_p2,,,1241755581.0,ns,1
argon2id,verify,m901120_t3_p2,,,1245223676.0,ns,1
argon2id,verify,m901120_t3_p2,,,1260807947.0,ns,1
argon2id,verify,m901120_t3_p2,,,1239400914.0,ns,1
