group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m966656_t3_p16,,,1295653773.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299855043.0,ns,1
argon2id,verify,m966656_t3_p16,,,1298569037.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299608609.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299778027.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299888804.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299705701.0,ns,1
argon2id,verify,m966656_t3_p16,,,1302612519.0,ns,1
argon2id,verify,m966656_t3_p16,,,1304721559.0,ns,1
argon2id,verify,m966656_t3_p16,,,1299084002.0,ns,1
