group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m770048_t2_p4,,,735364863.0,ns,1
argon2id,hash,m770048_t2_p4,,,740592934.0,ns,1
argon2id,hash,m770048_t2_p4,,,735521827.0,ns,1
argon2id,hash,m770048_t2_p4,,,735892041.0,ns,1
argon2id,hash,m770048_t2_p4,,,742001178.0,ns,1
argon2id,hash,m770048_t2_p4,,,736843358.0,ns,1
argon2id,hash,m770048_t2_p4,,,737139633.0,ns,1
argon2id,hash,m770048_t2_p4,,,736160895.0,ns,1
argon2id,hash,m770048_t2_p4,,,737243597.0,ns,1
argon2id,hash,m770048_t2_p4,,,737288212.0,ns,1
