group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m622592_t2_p8,,,587974635.0,ns,1
argon2id,hash,m622592_t2_p8,,,588532956.0,ns,1
argon2id,hash,m622592_t2_p8,,,590436992.0,ns,1
argon2id,hash,m622592_t2_p8,,,590763866.0,ns,1
argon2id,hash,m622592_t2_p8,,,588647459.0,ns,1
argon2id,hash,m622592_t2_p8,,,588432863.0,ns,1
argon2id,hash,m622592_t2_p8,,,587530011.0,ns,1
argon2id,hash,m622592_t2_p8,,,586990806.0,ns,1
argon2id,hash,m622592_t2_p8,,,591401813.0,ns,1
argon2id,hash,m622592_t2_p8,,,587909212.0,ns,1
