group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m425984_t1_p8,,,689397415.0,ns,3
argon2id,hash,m425984_t1_p8,,,682278117.0,ns,3
argon2id,hash,m425984_t1_p8,,,683359446.0,ns,3
argon2id,hash,m425984_t1_p8,,,681851640.0,ns,3
argon2id,hash,m425984_t1_p8,,,682337354.0,ns,3
argon2id,hash,m425984_t1_p8,,,682318841.0,ns,3
argon2id,hash,m425984_t1_p8,,,681650389.0,ns,3
argon2id,hash,m425984_t1_p8,,,683556455.0,ns,3
argon2id,hash,m425984_t1_p8,,,682366566.0,ns,3
argon2id,hash,m425984_t1_p8,,,684099829.0,ns,3
