group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m573440_t2_p1,,,563396396.0,ns,1
argon2id,hash,m573440_t2_p1,,,563997545.0,ns,1
argon2id,hash,m573440_t2_p1,,,563170877.0,ns,1
argon2id,hash,m573440_t2_p1,,,565155024.0,ns,1
argon2id,hash,m573440_t2_p1,,,564014399.0,ns,1
argon2id,hash,m573440_t2_p1,,,565185786.0,ns,1
argon2id,hash,m573440_t2_p1,,,563600605.0,ns,1
argon2id,hash,m573440_t2_p1,,,564658768.0,ns,1
argon2id,hash,m573440_t2_p1,,,563964637.0,ns,1
argon2id,hash,m573440_t2_p1,,,565156132.0,ns,1
