group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m999424_t3_p8,,,1351145432.0,ns,1
argon2id,hash,m999424_t3_p8,,,1352737190.0,ns,1
argon2id,hash,m999424_t3_p8,,,1353887120.0,ns,1
argon2id,hash,m999424_t3_p8,,,1352750636.0,ns,1
argon2id,hash,m999424_t3_p8,,,1351144500.0,ns,1
argon2id,hash,m999424_t3_p8,,,1351166380.0,ns,1
argon2id,hash,m999424_t3_p8,,,1352077341.0,ns,1
argon2id,hash,m999424_t3_p8,,,1354383411.0,ns,1
argon2id,hash,m999424_t3_p8,,,1353406907.0,ns,1
argon2id,hash,m999424_t3_p8,,,1352551291.0,ns,1
