group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t2_p16,,,556078049.0,ns,1
argon2id,hash,m589824_t2_p16,,,555354229.0,ns,1
argon2id,hash,m589824_t2_p16,,,560361421.0,ns,1
argon2id,hash,m589824_t2_p16,,,554137162.0,ns,1
argon2id,hash,m589824_t2_p16,,,557944040.0,ns,1
argon2id,hash,m589824_t2_p16,,,553699267.0,ns,1
argon2id,hash,m589824_t2_p16,,,556848022.0,ns,1
argon2id,hash,m589824_t2_p16,,,555496153.0,ns,1
argon2id,hash,m589824_t2_p16,,,559105798.0,ns,1
argon2id,hash,m589824_t2_p16,,,556815358.0,ns,1
