group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m835584_t1_p4,,,905313088.0,ns,2
argon2id,verify,m835584_t1_p4,,,906449281.0,ns,2
argon2id,verify,m835584_t1_p4,,,905969718.0,ns,2
argon2id,verify,m835584_t1_p4,,,910047561.0,ns,2
argon2id,verify,m835584_t1_p4,,,907537645.0,ns,2
argon2id,verify,m835584_t1_p4,,,905796659.0,ns,2
argon2id,verify,m835584_t1_p4,,,908625141.0,ns,2
argon2id,verify,m835584_t1_p4,,,906480400.0,ns,2
argon2id,verify,m835584_t1_p4,,,905839283.0,ns,2
argon2id,verify,m835584_t1_p4,,,906315090.0,ns,2
