group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m999424_t2_p8,,,936624188.0,ns,1
argon2id,hash,m999424_t2_p8,,,936763441.0,ns,1
argon2id,hash,m999424_t2_p8,,,934596781.0,ns,1
argon2id,hash,m999424_t2_p8,,,935609614.0,ns,1
argon2id,hash,m999424_t2_p8,,,937699899.0,ns,1
argon2id,hash,m999424_t2_p8,,,936674693.0,ns,1
argon2id,hash,m999424_t2_p8,,,939456598.0,ns,1
argon2id,hash,m999424_t2_p8,,,939522972.0,ns,1
argon2id,hash,m999424_t2_p8,,,940279543.0,ns,1
argon2id,hash,m999424_t2_p8,,,940716052.0,ns,1
