group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1032192_t3_p8,,,1405954542.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1406176762.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1409288675.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1407288069.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1402995498.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1404043715.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1406011163.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1405260900.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1405609224.0,ns,1
argon2id,verify,m1032192_t3_p8,,,1407068532.0,ns,1
