group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1048576_t3_p8,,,1424907906.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1422830364.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1420478609.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1421062881.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1422230987.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1423133303.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1422206851.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1423344661.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1423896390.0,ns,1
argon2id,verify,m1048576_t3_p8,,,1422626323.0,ns,1
