group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m393216_t3_p2,,,1172741756.0,ns,1
argon2id,hash,m393216_t3_p2,,,1048722059.0,ns,1
argon2id,hash,m393216_t3_p2,,,1097111353.0,ns,1
argon2id,hash,m393216_t3_p2,,,1055940213.0,ns,1
argon2id,hash,m393216_t3_p2,,,857756099.0,ns,1
argon2id,hash,m393216_t3_p2,,,948130832.0,ns,1
argon2id,hash,m393216_t3_p2,,,855283144.0,ns,1
argon2id,hash,m393216_t3_p2,,,799848842.0,ns,1
argon2id,hash,m393216_t3_p2,,,788564830.0,ns,1
argon2id,hash,m393216_t3_p2,,,1153778878.0,ns,1
