group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m655360_t1_p8,,,713469455.0,ns,2
argon2id,verify,m655360_t1_p8,,,717039155.0,ns,2
argon2id,verify,m655360_t1_p8,,,714122853.0,ns,2
argon2id,verify,m655360_t1_p8,,,713953768.0,ns,2
argon2id,verify,m655360_t1_p8,,,712558680.0,ns,2
argon2id,verify,m655360_t1_p8,,,730779607.0,ns,2
argon2id,verify,m655360_t1_p8,,,715580012.0,ns,2
argon2id,verify,m655360_t1_p8,,,716278855.0,ns,2
argon2id,verify,m655360_t1_p8,,,715652073.0,ns,2
argon2id,verify,m655360_t1_p8,,,713029366.0,ns,2
