group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m311296_t3_p1,,,810315718.0,ns,2
argon2id,hash,m311296_t3_p1,,,806153855.0,ns,2
argon2id,hash,m311296_t3_p1,,,809264604.0,ns,2
argon2id,hash,m311296_t3_p1,,,803805171.0,ns,2
argon2id,hash,m311296_t3_p1,,,801630394.0,ns,2
argon2id,hash,m311296_t3_p1,,,807793441.0,ns,2
argon2id,hash,m311296_t3_p1,,,812358663.0,ns,2
argon2id,hash,m311296_t3_p1,,,812329960.0,ns,2
argon2id,hash,m311296_t3_p1,,,801101353.0,ns,2
argon2id,hash,m311296_t3_p1,,,809358565.0,ns,2
