group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m704512_t1_p16,,,754164339.0,ns,2
argon2id,verify,m704512_t1_p16,,,757302118.0,ns,2
argon2id,verify,m704512_t1_p16,,,755535684.0,ns,2
argon2id,verify,m704512_t1_p16,,,755735310.0,ns,2
argon2id,verify,m704512_t1_p16,,,755986643.0,ns,2
argon2id,verify,m704512_t1_p16,,,759207397.0,ns,2
argon2id,verify,m704512_t1_p16,,,760906708.0,ns,2
argon2id,verify,m704512_t1_p16,,,756666292.0,ns,2
argon2id,verify,m704512_t1_p16,,,758725447.0,ns,2
argon2id,verify,m704512_t1_p16,,,757841951.0,ns,2
