group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m802816_t1_p16,,,849009514.0,ns,2
argon2id,verify,m802816_t1_p16,,,872561983.0,ns,2
argon2id,verify,m802816_t1_p16,,,846321574.0,ns,2
argon2id,verify,m802816_t1_p16,,,851374779.0,ns,2
argon2id,verify,m802816_t1_p16,,,852666344.0,ns,2
argon2id,verify,m802816_t1_p16,,,852393967.0,ns,2
argon2id,verify,m802816_t1_p16,,,862409220.0,ns,2
argon2id,verify,m802816_t1_p16,,,855175099.0,ns,2
argon2id,verify,m802816_t1_p16,,,853888636.0,ns,2
argon2id,verify,m802816_t1_p16,,,856568654.0,ns,2
