group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m344064_t3_p8,,,883093710.0,ns,2
argon2id,verify,m344064_t3_p8,,,890568294.0,ns,2
argon2id,verify,m344064_t3_p8,,,884038997.0,ns,2
argon2id,verify,m344064_t3_p8,,,886751356.0,ns,2
argon2id,verify,m344064_t3_p8,,,883407711.0,ns,2
argon2id,verify,m344064_t3_p8,,,880326116.0,ns,2
argon2id,verify,m344064_t3_p8,,,883942356.0,ns,2
argon2id,verify,m344064_t3_p8,,,882988773.0,ns,2
argon2id,verify,m344064_t3_p8,,,880470868.0,ns,2
argon2id,verify,m344064_t3_p8,,,880768157.0,ns,2
